scan_idx,x,y,z,a,b,c,d
262,-0.015220362598008855,-0.47675710665156795,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
263,-0.012425498809507801,-0.47583780579117657,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
264,-0.009641825204757041,-0.47490212627896256,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
265,-0.006883930899124967,-0.4749501087829488,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
266,-0.004117118668571345,-0.4739821261276342,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
267,-0.0013646599046716276,-0.47399804246214794,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
268,0.0013819889794831545,-0.47199797966439033,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
269,0.004122833191437828,-0.471981996422831,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
270,0.006878079585212209,-0.47294997890725465,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
271,0.009644707167829352,-0.47390187399740297,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
272,0.012396467881075181,-0.47383787748414236,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
273,0.015147810573967793,-0.4737579027197529,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
274,0.01789864246868891,-0.4736619524010575,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
275,0.020735997017090318,-0.47554813517511957,0.0,0.0038520513668174198,0.19446539340979027,0.9809018159154579,-0.4493015145872138
252,-0.046009525955984995,-0.5099285718839942,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
253,-0.04304762174152495,-0.5101871491568,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
254,-0.03992768411463044,-0.5084346273748124,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
255,-0.03682956129883833,-0.5066632016304303,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
256,-0.03388677369662711,-0.5068685263855871,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
257,-0.03094284340109018,-0.5070567590656087,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
258,-0.02799786968427775,-0.5072278933231149,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
259,-0.025051951853425177,-0.5073819233873007,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
260,-0.022018159473066574,-0.5055207046192355,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
261,-0.018969121565546553,-0.5026422122481874,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
262,-0.016113800985645205,-0.5047428460134326,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
263,-0.013260826578241694,-0.5078269064851969,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
264,-0.010311678782729915,-0.5078953492133442,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
265,-0.007362183267879985,-0.5079466652409417,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
266,-0.00442112528581626,-0.5089808022402699,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
267,-0.0014654259196218232,-0.5089978938314142,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
268,0.0014932507671281995,-0.5099978043822037,0.0,0.02138987894503247,0.37787373504460087,0.9256100223323859,-0.4573011519837569
